SiteCode,SiteID,SampleYear,Location,Treatment,Water,Standing Dead,Litter,Bare Ground,Bryophyte sp.,ACHMILLE,BOECYLIN,BOLFLUVI,BRASCHE,CALCANAD,Calystegia sp.,CAMAPARI,CALSEPIU,CARAQUAT,CARBUXBA,CARCRAWE,CARCOMOS,CARCRYPT,CARLACUS,CARLANGU,CARLASIO,CARSARTW,Carex sp,CERDEME,CHARA SP,CLAMARIS,Cornus Sp.,DECVERTI,DULARUND,ELEPALUS,ELOCANA,Eleocharis Sp,EQUFLUVI,Epuatorium sp.,Fern,Fontinalis Sp,FRAVIRGI,GALLABRA,GALTRIF,HYDMORSU,HYDVERTI,HYPKALMI,IMPCAPEN,IRIVERSA,JUNBALTI,JUNBREVI,Juncus Sp.,LEEORYZO,LEMMINOR,LYCAMERI,LYSTHRYS,Lythrum Sp,LYTSALIC,Myriophyllum sp,MYRSIBI,MYRSPIC,NAJFLEXI,Nitella spp.,NUPLUTE,NYMODOR,PHRAUSTR,PERAMPHI,POLYGONUM SP,PONCORD,POTFOLI,POTGRAMI,POTNATA,POTPRAE,POTRICH,POTZOST,Potamogeton sp.,Rosa Sp,Sagittaria sp.,SAGCUNE,SAGLATIF,SCHPUNGE,SCHTABER,SCIACUTU,Solonaceae Sp.(%),SPARGANIUM SP,SPAEMER,SPAEURY,SPIPOLY,STUPECT,THEPALUS,Typha sp.,UTRGIBBA,UTRINTER,UTRMINO,UTRVULGA,VALAMER,Vicia Sp,ZIZPALUS,Unknown Seedling,Richness,meanC
RPC1618,RPC16,2018,Rondeau,Treatment,54.97251374,4.997501249,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.990005,0,0,0,0,0,0,0,0,4,0.75
RPT2118,RPT21,2018,Rondeau,Treatment,0.047573739,4.75737393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.14747859,0,0,0,0,0,0,0,0,0.047573739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5
RPT2218,RPT22,2018,Rondeau,Treatment,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT2318,RPT23,2018,Rondeau,Treatment,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT2418,RPT24,2018,Rondeau,Treatment,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT2518,RPT25,2018,Rondeau,Treatment,79.96001999,19.990005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT2618,RPT26,2018,Rondeau,Treatment,47.61904762,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,0,0,0,0,0,0,0,0,2,0
RPT2718,RPT27,2018,Rondeau,Treatment,85.63273073,0.047573739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75737393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75737393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75737393,0,0,0.047573739,0,4,4.75
RPT2818,RPT28,2018,Rondeau,Treatment,0.047573739,19.02949572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.60323501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047573739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27212179,0,0,0,0,0,0,0,0,3,2
RPT2918,RPT29,2018,Rondeau,Treatment,0.049975012,19.990005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96501749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.995002499,0,0,0,0,0,0,0,0,2,0
RPT3018,RPT30,2018,Rondeau,Treatment,0.049975012,29.9850075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96501749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT3118,RPT31,2018,Rondeau,Treatment,0.049975012,9.995002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT3218,RPT32,2018,Rondeau,Treatment,39.96003996,14.98501499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97502498,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,14.98501499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0,5,4.4
RPT3318,RPT33,2018,Rondeau,Treatment,76.19047619,19.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
RPT3418,RPT34,2018,Rondeau,Treatment,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.666666667
RPT3518,RPT35,2018,Rondeau,Treatment,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,8
RPT3618,RPT36,2018,Rondeau,Treatment,66.66666667,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPT3718,RPT37,2018,Rondeau,Treatment,63.12467123,31.56233561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052603893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260389269,0,0,0,0,0,0,0,0,2,2.5
RPT3818,RPT38,2018,Rondeau,Treatment,47.61904762,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0952381,0,2,4
RPT3918,RPT39,2018,Rondeau,Treatment,29.9550674,19.97004493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,0,9.985022466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.94008987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0.049925112,0,0,0,0,0,0,0,0,5,2
RPT4018,RPT40,2018,Rondeau,Treatment,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC2119,LPC21,2019,Long Point,Control,4.995004995,4.995004995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,24.97502498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.94005994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995004995,0,0,0,0.04995005,0,0,0,0,5,1.4
LPC2219,LPC22,2019,Long Point,Control,20.19182231,5.047955578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.009591116,0,0,0,0,0,0,0,0,1.009591116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.67137809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050479556,0,0,1.009591116,0,0,0,1.009591116,0,0,0,0,6,2.166666667
LPC2319,LPC23,2019,Long Point,Control,14.69867712,4.89955904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.39294463,0,0,0,0,0,0,0,0,0,0.04899559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,4,2.75
LPC2419,LPC24,2019,Long Point,Control,19.8019802,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.30693069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,3,2
LPC2519,LPC25,2019,Long Point,Control,21.96595277,10.98297639,0,0,0,0,0,0,0,0,0,0,0,0.054914882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89785832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098297639,0,0,0,0,0,0,0,0,3,2.333333333
LPC2619,LPC26,2019,Long Point,Control,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0.75
LPC2719,LPC27,2019,Long Point,Control,24.98750625,19.990005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.98001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99250375,0,0,0,0,0,0,0,0,3,0
LPC2819,LPC28,2019,Long Point,Control,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LPC2919,LPC29,2019,Long Point,Control,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LPC3019,LPC30,2019,Long Point,Control,19.98001998,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,79.92007992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
LPC3119,LPC31,2019,Long Point,Control,14.99250375,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96501749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,4.997501249,0,0,0,0,4,3
LPC3219,LPC32,2019,Long Point,Control,9.896091044,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16872835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049480455,0,0,0,0,0,0,0.989609104,0,0,0,0,4,3
LPC3319,LPC33,2019,Long Point,Control,24.75247525,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.40594059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,3,2
LPC3419,LPC34,2019,Long Point,Control,58.79470848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04899559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.19647232,0,0,0,0,4,2.75
LPC3519,LPC35,2019,Long Point,Control,19.8019802,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.30693069,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,3,3.666666667
LPC3619,LPC36,2019,Long Point,Control,14.84413657,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049480455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16872835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609104,0,0,0,0,3,2
LPC3719,LPC37,2019,Long Point,Control,19.79218209,14.84413657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.37654626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049480455,0,0,0,0,0,0,4.948045522,0,0,0,0,4,3
LPC3819,LPC38,2019,Long Point,Control,24.75247525,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,69.30693069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
LPC3919,LPC39,2019,Long Point,Control,9.803921569,4.901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.43137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.901960784,0,0,0,0,0,0,0,0,4,0.25
LPC4019,LPC40,2019,Long Point,Control,4.997501249,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,89.95502249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
LPT0519,LPT05,2019,Long Point,Treatment,68.56023506,0.048971596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,9.794319295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.58863859,0,0,0,0,5,3.4
LPT0619,LPT06,2019,Long Point,Treatment,24.98750625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997501249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049975012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96501749,0,0,0,0,3,3.666666667
LPT0719,LPT07,2019,Long Point,Treatment,0,0.052056221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02811036,0,0,0,0,0,0,0,0,20.82248829,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02811036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041124414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82248829,0,0,0,5.205622072,0,0,0,0,6,2.833333333
LPT0819,LPT08,2019,Long Point,Treatment,19.79218209,0.989609104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049480455,0,0,59.37654626,0,0,0,14.84413657,0,0,0,0,4,3
LPT0919,LPT09,2019,Long Point,Treatment,48.97159647,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048971596,0,0,0,0,0,0,0,0,0.979431929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97159647,0,0,0,0.048971596,0,0,0,0,4,1.75
LPT1019,LPT10,2019,Long Point,Treatment,30.59663437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050994391,0,0,0,0,0,0,0,0,1.019887812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29831719,0,0,1.019887812,0,1.019887812,0,0,0,0,0,0,0,0,0,0,5.099439062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.79551249,0,0,0,5.099439062,0,0,0,0,8,4
LPT1119,LPT11,2019,Long Point,Treatment,19.98001998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,9.99000999,0,0,0,0,0,0,0,0,0.04995005,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97502498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98001998,0,9.99000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99000999,0,0,0,4.995004995,0,0,0,0,8,3.142857143
LPT1219,LPT12,2019,Long Point,Treatment,1.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6122449,0,0,0,0,0,0,0,0,1.020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20408163,0,5.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.81632653,0,0,0,1.020408163,0,0,0,0,7,3.142857143
LPT1319,LPT13,2019,Long Point,Treatment,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6039604,0,0,0,0,39.6039604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,0,0,0,4.95049505,0,0,0,0,5,5.4
LPT1419,LPT14,2019,Long Point,Treatment,19.40805434,0.048520136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.704027171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970402717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970402717,0,0,0,9.704027171,0,0,0,0,0,0,9.704027171,0.970402717,0,0,48.52013586,0,0,0,0,0,0,0,0,7,3.571428571
LPT1519,LPT15,2019,Long Point,Treatment,20.60793405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.60793405,0,0,0,0,0,0,5.151983514,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030396703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051519835,0,0,0,0,0,0,0,0,1.030396703,0,0,0,0,0,41.21586811,0,0,0,10.30396703,0,0,0,0,7,4.142857143
LPT1619,LPT16,2019,Long Point,Treatment,69.27263731,0.989609104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.74022761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049480455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948045522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LPT1719,LPT17,2019,Long Point,Treatment,29.39735424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,0,0,0,0.04899559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69867712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979911808,0,0,0,0,0,4.89955904,0,0,0,0,0,0,48.9955904,0,0,0,0,0,0,0,0,0,0,0,0,6,4.166666667
LPT1819,LPT18,2019,Long Point,Treatment,59.40594059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,24.75247525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,0,0,4,2.75
LPT1919,LPT19,2019,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,0,0,0,0,0,0,0,5.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41666667,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41666667,0,0,0,0,6,4.5
